exponent,        func_exp,       original_exp,        Error
-4.040000000000020,0.017597472415629,0.017597472415623,0.000000000000006
-4.030000000000021,0.017774329953665,0.017774329953659,0.000000000000006
-4.020000000000021,0.017952964939509,0.017952964939502,0.000000000000006
-4.010000000000021,0.018133395236807,0.018133395236801,0.000000000000006
-4.000000000000021,0.018315638888740,0.018315638888734,0.000000000000006
-3.990000000000022,0.018499714119825,0.018499714119819,0.000000000000006
-3.980000000000022,0.018685639337739,0.018685639337732,0.000000000000006
-3.970000000000022,0.018873433135158,0.018873433135151,0.000000000000007
-3.960000000000022,0.019063114291617,0.019063114291611,0.000000000000006
-3.950000000000022,0.019254701775393,0.019254701775386,0.000000000000007
-3.940000000000023,0.019448214745391,0.019448214745385,0.000000000000006
-3.930000000000023,0.019643672553071,0.019643672553065,0.000000000000006
-3.920000000000023,0.019841094744377,0.019841094744370,0.000000000000007
-3.910000000000023,0.020040501061690,0.020040501061684,0.000000000000006
-3.900000000000023,0.020241911445811,0.020241911445804,0.000000000000007
-3.890000000000024,0.020445346037944,0.020445346037937,0.000000000000007
-3.880000000000024,0.020650825181719,0.020650825181712,0.000000000000006
-3.870000000000024,0.020858369425221,0.020858369425214,0.000000000000007
-3.860000000000024,0.021067999523048,0.021067999523041,0.000000000000007
-3.850000000000025,0.021279736438383,0.021279736438377,0.000000000000007
-3.840000000000025,0.021493601345097,0.021493601345089,0.000000000000007
-3.830000000000025,0.021709615629855,0.021709615629848,0.000000000000007
-3.820000000000025,0.021927800894268,0.021927800894261,0.000000000000007
-3.810000000000025,0.022148178957043,0.022148178957037,0.000000000000006
-3.800000000000026,0.022370771856171,0.022370771856165,0.000000000000006
-3.790000000000026,0.022595601851127,0.022595601851121,0.000000000000006
-3.780000000000026,0.022822691425098,0.022822691425092,0.000000000000006
-3.770000000000026,0.023052063287231,0.023052063287225,0.000000000000006
-3.760000000000026,0.023283740374903,0.023283740374896,0.000000000000007
-3.750000000000027,0.023517745856015,0.023517745856008,0.000000000000007
-3.740000000000027,0.023754103131311,0.023754103131304,0.000000000000006
-3.730000000000027,0.023992835836715,0.023992835836709,0.000000000000007
-3.720000000000027,0.024233967845697,0.024233967845690,0.000000000000007
-3.710000000000027,0.024477523271659,0.024477523271652,0.000000000000007
-3.700000000000028,0.024723526470346,0.024723526470339,0.000000000000007
-3.690000000000028,0.024972002042282,0.024972002042275,0.000000000000007
-3.680000000000028,0.025222974835234,0.025222974835227,0.000000000000007
-3.670000000000028,0.025476469946687,0.025476469946680,0.000000000000007
-3.660000000000029,0.025732512726367,0.025732512726359,0.000000000000007
-3.650000000000029,0.025991128778762,0.025991128778755,0.000000000000007
-3.640000000000029,0.026252343965694,0.026252343965687,0.000000000000007
-3.630000000000029,0.026516184408900,0.026516184408893,0.000000000000007
-3.620000000000029,0.026782676492645,0.026782676492637,0.000000000000007
-3.610000000000030,0.027051846866357,0.027051846866350,0.000000000000008
-3.600000000000030,0.027323722447299,0.027323722447292,0.000000000000007
-3.590000000000030,0.027598330423256,0.027598330423248,0.000000000000007
-3.580000000000030,0.027875698255254,0.027875698255246,0.000000000000008
-3.570000000000030,0.028155853680307,0.028155853680299,0.000000000000008
-3.560000000000031,0.028438824714192,0.028438824714184,0.000000000000008
-3.550000000000031,0.028724639654246,0.028724639654239,0.000000000000008
-3.540000000000031,0.029013327082204,0.029013327082196,0.000000000000008
-3.530000000000031,0.029304915867048,0.029304915867040,0.000000000000008
-3.520000000000032,0.029599435167899,0.029599435167891,0.000000000000008
-3.510000000000032,0.029896914436934,0.029896914436925,0.000000000000009
-3.500000000000032,0.030197383422326,0.030197383422318,0.000000000000008
-3.490000000000032,0.030500872171225,0.030500872171217,0.000000000000009
-3.480000000000032,0.030807411032759,0.030807411032750,0.000000000000009
-3.470000000000033,0.031117030661069,0.031117030661060,0.000000000000009
-3.460000000000033,0.031429762018376,0.031429762018367,0.000000000000009
-3.450000000000033,0.031745636378076,0.031745636378067,0.000000000000009
-3.440000000000033,0.032064685327868,0.032064685327860,0.000000000000009
-3.430000000000033,0.032386940772915,0.032386940772906,0.000000000000009
-3.420000000000034,0.032712434939027,0.032712434939019,0.000000000000009
-3.410000000000034,0.033041200375894,0.033041200375886,0.000000000000008
-3.400000000000034,0.033373269960334,0.033373269960325,0.000000000000009
-3.390000000000034,0.033708676899581,0.033708676899571,0.000000000000010
-3.380000000000035,0.034047454734608,0.034047454734598,0.000000000000010
-3.370000000000035,0.034389637343481,0.034389637343472,0.000000000000010
-3.360000000000035,0.034735258944748,0.034735258944737,0.000000000000011
-3.350000000000035,0.035084354100854,0.035084354100844,0.000000000000010
-3.340000000000035,0.035436957721607,0.035436957721597,0.000000000000010
-3.330000000000036,0.035793105067664,0.035793105067654,0.000000000000010
-3.320000000000036,0.036152831754055,0.036152831754045,0.000000000000010
-3.310000000000036,0.036516173753750,0.036516173753739,0.000000000000011
-3.300000000000036,0.036883167401248,0.036883167401239,0.000000000000009
-3.290000000000036,0.037253849396225,0.037253849396214,0.000000000000011
-3.280000000000037,0.037628256807185,0.037628256807175,0.000000000000010
-3.270000000000037,0.038006427075184,0.038006427075173,0.000000000000011
-3.260000000000037,0.038388398017562,0.038388398017551,0.000000000000011
-3.250000000000037,0.038774207831732,0.038774207831721,0.000000000000011
-3.240000000000038,0.039163895098996,0.039163895098986,0.000000000000010
-3.230000000000038,0.039557498788408,0.039557498788397,0.000000000000010
-3.220000000000038,0.039955058260664,0.039955058260652,0.000000000000011
-3.210000000000038,0.040356613272040,0.040356613272030,0.000000000000011
-3.200000000000038,0.040762203978376,0.040762203978365,0.000000000000012
-3.190000000000039,0.041171870939076,0.041171870939066,0.000000000000009
-3.180000000000039,0.041585655121181,0.041585655121172,0.000000000000010
-3.170000000000039,0.042003597903454,0.042003597903444,0.000000000000010
-3.160000000000039,0.042425741080520,0.042425741080510,0.000000000000010
-3.150000000000039,0.042852126867050,0.042852126867038,0.000000000000011
-3.140000000000040,0.043282797901975,0.043282797901964,0.000000000000011
-3.130000000000040,0.043717797252760,0.043717797252749,0.000000000000011
-3.120000000000040,0.044157168419703,0.044157168419691,0.000000000000012
-3.110000000000040,0.044600955340283,0.044600955340273,0.000000000000010
-3.100000000000041,0.045049202393567,0.045049202393556,0.000000000000011
-3.090000000000041,0.045501954404630,0.045501954404620,0.000000000000010
-3.080000000000041,0.045959256649053,0.045959256649042,0.000000000000011
-3.070000000000041,0.046421154857440,0.046421154857429,0.000000000000011
-3.060000000000041,0.046887695219997,0.046887695219987,0.000000000000010
-3.050000000000042,0.047358924391150,0.047358924391139,0.000000000000011
-3.040000000000042,0.047834889494207,0.047834889494196,0.000000000000011
-3.030000000000042,0.048315638126076,0.048315638126066,0.000000000000010
-3.020000000000042,0.048801218362021,0.048801218362011,0.000000000000010
-3.010000000000042,0.049291678760471,0.049291678760460,0.000000000000011
-3.000000000000043,0.049787068367874,0.049787068367862,0.000000000000012
-2.990000000000043,0.050287436723601,0.050287436723590,0.000000000000011
-2.980000000000043,0.050792833864907,0.050792833864896,0.000000000000011
-2.970000000000043,0.051303310331927,0.051303310331917,0.000000000000010
-2.960000000000043,0.051818917172735,0.051818917172724,0.000000000000011
-2.950000000000044,0.052339705948441,0.052339705948430,0.000000000000011
-2.940000000000044,0.052865728738359,0.052865728738348,0.000000000000011
-2.930000000000044,0.053397038145207,0.053397038145195,0.000000000000012
-2.920000000000044,0.053933687300366,0.053933687300354,0.000000000000013
-2.910000000000045,0.054475729869200,0.054475729869187,0.000000000000012
-2.900000000000045,0.055023220056417,0.055023220056405,0.000000000000012
-2.890000000000045,0.055576212611493,0.055576212611481,0.000000000000012
-2.880000000000045,0.056134762834144,0.056134762834131,0.000000000000012
-2.870000000000045,0.056698926579856,0.056698926579844,0.000000000000012
-2.860000000000046,0.057268760265477,0.057268760265465,0.000000000000012
-2.850000000000046,0.057844320874848,0.057844320874836,0.000000000000012
-2.840000000000046,0.058425665964510,0.058425665964498,0.000000000000012
-2.830000000000046,0.059012853669458,0.059012853669445,0.000000000000013
-2.820000000000046,0.059605942708950,0.059605942708937,0.000000000000013
-2.810000000000047,0.060204992392384,0.060204992392371,0.000000000000013
-2.800000000000047,0.060810062625229,0.060810062625215,0.000000000000014
-2.790000000000047,0.061421213915011,0.061421213914997,0.000000000000014
-2.780000000000047,0.062038507377369,0.062038507377355,0.000000000000014
-2.770000000000048,0.062662004742166,0.062662004742150,0.000000000000015
-2.760000000000048,0.063291768359650,0.063291768359638,0.000000000000012
-2.750000000000048,0.063927861206720,0.063927861206705,0.000000000000016
-2.740000000000048,0.064570346893178,0.064570346893165,0.000000000000013
-2.730000000000048,0.065219289668136,0.065219289668124,0.000000000000012
-2.720000000000049,0.065874754426412,0.065874754426400,0.000000000000012
-2.710000000000049,0.066536806715028,0.066536806715014,0.000000000000014
-2.700000000000049,0.067205512739764,0.067205512739746,0.000000000000018
-2.690000000000049,0.067880939371776,0.067880939371758,0.000000000000018
-2.680000000000049,0.068563154154291,0.068563154154275,0.000000000000017
-2.670000000000050,0.069252225309357,0.069252225309343,0.000000000000015
-2.660000000000050,0.069948221744667,0.069948221744652,0.000000000000015
-2.650000000000050,0.070651213060441,0.070651213060426,0.000000000000015
-2.640000000000050,0.071361269556397,0.071361269556382,0.000000000000015
-2.630000000000051,0.072078462238779,0.072078462238762,0.000000000000016
-2.620000000000051,0.072802862827448,0.072802862827432,0.000000000000016
-2.610000000000051,0.073534543763067,0.073534543763053,0.000000000000014
-2.600000000000051,0.074273578214346,0.074273578214330,0.000000000000016
-2.590000000000051,0.075020040085338,0.075020040085323,0.000000000000015
-2.580000000000052,0.075774004022857,0.075774004022842,0.000000000000016
-2.570000000000052,0.076535545423922,0.076535545423908,0.000000000000015
-2.560000000000052,0.077304740443315,0.077304740443296,0.000000000000019
-2.550000000000052,0.078081666001168,0.078081666001149,0.000000000000019
-2.540000000000052,0.078866399790688,0.078866399790671,0.000000000000017
-2.530000000000053,0.079659020285911,0.079659020285894,0.000000000000018
-2.520000000000053,0.080459606749545,0.080459606749528,0.000000000000017
-2.510000000000053,0.081268239240903,0.081268239240887,0.000000000000016
-2.500000000000053,0.082084998623912,0.082084998623894,0.000000000000018
-2.490000000000054,0.082909966575186,0.082909966575168,0.000000000000018
-2.480000000000054,0.083743225592209,0.083743225592191,0.000000000000017
-2.470000000000054,0.084584859001578,0.084584859001560,0.000000000000018
-2.460000000000054,0.085434950967335,0.085434950967317,0.000000000000019
-2.450000000000054,0.086293586499383,0.086293586499366,0.000000000000017
-2.440000000000055,0.087160851461996,0.087160851461977,0.000000000000020
-2.430000000000055,0.088036832582385,0.088036832582368,0.000000000000017
-2.420000000000055,0.088921617459397,0.088921617459381,0.000000000000016
-2.410000000000055,0.089815294572258,0.089815294572243,0.000000000000015
-2.400000000000055,0.090717953289423,0.090717953289407,0.000000000000015
-2.390000000000056,0.091629683877517,0.091629683877500,0.000000000000017
-2.380000000000056,0.092550577510355,0.092550577510338,0.000000000000017
-2.370000000000056,0.093480726278069,0.093480726278053,0.000000000000015
-2.360000000000056,0.094420223196312,0.094420223196297,0.000000000000015
-2.350000000000056,0.095369162215560,0.095369162215544,0.000000000000016
-2.340000000000057,0.096327638230502,0.096327638230488,0.000000000000015
-2.330000000000057,0.097295747089542,0.097295747089527,0.000000000000015
-2.320000000000057,0.098273585604373,0.098273585604356,0.000000000000017
-2.310000000000057,0.099261251559657,0.099261251559640,0.000000000000017
-2.300000000000058,0.100258843722816,0.100258843722798,0.000000000000018
-2.290000000000058,0.101266461853895,0.101266461853878,0.000000000000017
-2.280000000000058,0.102284206715550,0.102284206715532,0.000000000000018
-2.270000000000058,0.103312180083111,0.103312180083094,0.000000000000017
-2.260000000000058,0.104350484754775,0.104350484754759,0.000000000000016
-2.250000000000059,0.105399224561876,0.105399224561858,0.000000000000018
-2.240000000000059,0.106458504379264,0.106458504379247,0.000000000000018
-2.230000000000059,0.107528430135806,0.107528430135789,0.000000000000017
-2.220000000000059,0.108609108824967,0.108609108824952,0.000000000000016
-2.210000000000059,0.109700648515523,0.109700648515505,0.000000000000018
-2.200000000000060,0.110803158362345,0.110803158362327,0.000000000000017
-2.190000000000060,0.111916748617342,0.111916748617322,0.000000000000020
-2.180000000000060,0.113041530640462,0.113041530640443,0.000000000000019
-2.170000000000060,0.114177616910848,0.114177616910830,0.000000000000018
-2.160000000000061,0.115325121038074,0.115325121038056,0.000000000000018
-2.150000000000061,0.116484157773509,0.116484157773490,0.000000000000019
-2.140000000000061,0.117654843021792,0.117654843021772,0.000000000000020
-2.130000000000061,0.118837293852422,0.118837293852402,0.000000000000019
-2.120000000000061,0.120031628511470,0.120031628511449,0.000000000000021
-2.110000000000062,0.121237966433392,0.121237966433374,0.000000000000018
-2.100000000000062,0.122456428252995,0.122456428252974,0.000000000000021
-2.090000000000062,0.123687135817468,0.123687135817447,0.000000000000020
-2.080000000000062,0.124930212198597,0.124930212198575,0.000000000000022
-2.070000000000062,0.126185781705048,0.126185781705031,0.000000000000017
-2.060000000000063,0.127453969894837,0.127453969894813,0.000000000000024
-2.050000000000063,0.128734903587815,0.128734903587796,0.000000000000019
-2.040000000000063,0.130028710878438,0.130028710878418,0.000000000000020
-2.030000000000063,0.131335521148505,0.131335521148485,0.000000000000020
-2.020000000000064,0.132655465080138,0.132655465080113,0.000000000000025
-2.010000000000064,0.133988674668816,0.133988674668796,0.000000000000020
-2.000000000000064,0.135335283236627,0.135335283236604,0.000000000000023
-1.990000000000064,0.136695425445534,0.136695425445515,0.000000000000019
-1.980000000000064,0.138069237310904,0.138069237310884,0.000000000000020
-1.970000000000064,0.139456856215065,0.139456856215042,0.000000000000023
-1.960000000000064,0.140858420921060,0.140858420921036,0.000000000000024
-1.950000000000064,0.142274071586532,0.142274071586504,0.000000000000028
-1.940000000000064,0.143703949777716,0.143703949777694,0.000000000000022
-1.930000000000064,0.145148198483638,0.145148198483614,0.000000000000024
-1.920000000000064,0.146606962130365,0.146606962130341,0.000000000000024
-1.910000000000064,0.148080386595476,0.148080386595453,0.000000000000023
-1.900000000000064,0.149568619222645,0.149568619222625,0.000000000000020
-1.890000000000064,0.151071808836383,0.151071808836361,0.000000000000022
-1.880000000000064,0.152590105756903,0.152590105756874,0.000000000000029
-1.870000000000064,0.154123661815148,0.154123661815122,0.000000000000026
-1.860000000000064,0.155672630368013,0.155672630367987,0.000000000000026
-1.850000000000064,0.157237166313643,0.157237166313618,0.000000000000026
-1.840000000000064,0.158817426106931,0.158817426106911,0.000000000000021
-1.830000000000064,0.160413567775188,0.160413567775163,0.000000000000026
-1.820000000000064,0.162025750933894,0.162025750933870,0.000000000000023
-1.810000000000064,0.163654136802719,0.163654136802694,0.000000000000025
-1.800000000000064,0.165298888221608,0.165298888221576,0.000000000000032
-1.790000000000064,0.166960169667056,0.166960169667030,0.000000000000026
-1.780000000000064,0.168638147268614,0.168638147268585,0.000000000000029
-1.770000000000064,0.170332988825430,0.170332988825399,0.000000000000031
-1.760000000000064,0.172044863823064,0.172044863823040,0.000000000000025
-1.750000000000064,0.173773943450464,0.173773943450434,0.000000000000030
-1.740000000000064,0.175520400617009,0.175520400616986,0.000000000000024
-1.730000000000064,0.177284409969886,0.177284409969866,0.000000000000020
-1.720000000000064,0.179066147911503,0.179066147911482,0.000000000000021
-1.710000000000064,0.180865792617130,0.180865792617111,0.000000000000020
-1.700000000000064,0.182683524052743,0.182683524052723,0.000000000000020
-1.690000000000064,0.184519523993000,0.184519523992978,0.000000000000023
-1.680000000000064,0.186373976039422,0.186373976039398,0.000000000000024
-1.670000000000064,0.188247065638755,0.188247065638735,0.000000000000020
-1.660000000000064,0.190138980101531,0.190138980101508,0.000000000000022
-1.650000000000064,0.192049908620760,0.192049908620742,0.000000000000018
-1.640000000000064,0.193980042290901,0.193980042290880,0.000000000000021
-1.630000000000064,0.195929574126919,0.195929574126897,0.000000000000022
-1.620000000000064,0.197898699083626,0.197898699083602,0.000000000000023
-1.610000000000064,0.199887614075156,0.199887614075132,0.000000000000025
-1.600000000000064,0.201896517994664,0.201896517994643,0.000000000000022
-1.590000000000064,0.203925611734221,0.203925611734200,0.000000000000021
-1.580000000000064,0.205975098204897,0.205975098204870,0.000000000000027
-1.570000000000064,0.208045182357031,0.208045182357007,0.000000000000024
-1.560000000000064,0.210136071200776,0.210136071200751,0.000000000000025
-1.550000000000064,0.212247973826752,0.212247973826730,0.000000000000023
-1.540000000000064,0.214381101426989,0.214381101426964,0.000000000000025
-1.530000000000064,0.216535667316017,0.216535667315993,0.000000000000024
-1.520000000000064,0.218711886952225,0.218711886952201,0.000000000000024
-1.510000000000064,0.220909977959391,0.220909977959364,0.000000000000026
-1.500000000000064,0.223130160148439,0.223130160148416,0.000000000000024
-1.490000000000063,0.225372655539450,0.225372655539424,0.000000000000025
-1.480000000000063,0.227637688383822,0.227637688383798,0.000000000000024
-1.470000000000063,0.229925485186736,0.229925485186709,0.000000000000027
-1.460000000000063,0.232236274729771,0.232236274729744,0.000000000000027
-1.450000000000063,0.234570288093808,0.234570288093783,0.000000000000025
-1.440000000000063,0.236927758682132,0.236927758682107,0.000000000000026
-1.430000000000063,0.239308922243765,0.239308922243739,0.000000000000025
-1.420000000000063,0.241714016897046,0.241714016897021,0.000000000000025
-1.410000000000063,0.244143283153448,0.244143283153422,0.000000000000027
-1.400000000000063,0.246596963941619,0.246596963941591,0.000000000000029
-1.390000000000063,0.249075304631680,0.249075304631652,0.000000000000027
-1.380000000000063,0.251578553059774,0.251578553059741,0.000000000000034
-1.370000000000063,0.254106959552812,0.254106959552784,0.000000000000028
-1.360000000000063,0.256660776953574,0.256660776953540,0.000000000000034
-1.350000000000063,0.259240260645912,0.259240260645875,0.000000000000037
-1.340000000000063,0.261845668580344,0.261845668580309,0.000000000000035
-1.330000000000063,0.264477261299831,0.264477261299807,0.000000000000024
-1.320000000000063,0.267135301965864,0.267135301965833,0.000000000000031
-1.310000000000063,0.269820056384703,0.269820056384670,0.000000000000033
-1.300000000000063,0.272531793034027,0.272531793033995,0.000000000000031
-1.290000000000063,0.275270783089759,0.275270783089735,0.000000000000024
-1.280000000000063,0.278037300453214,0.278037300453177,0.000000000000037
-1.270000000000063,0.280831621778387,0.280831621778362,0.000000000000025
-1.260000000000063,0.283654026499777,0.283654026499752,0.000000000000025
-1.250000000000063,0.286504796860198,0.286504796860172,0.000000000000026
-1.240000000000063,0.289384217939073,0.289384217939032,0.000000000000041
-1.230000000000063,0.292292577680884,0.292292577680841,0.000000000000043
-1.220000000000063,0.295230166924023,0.295230166923996,0.000000000000027
-1.210000000000063,0.298197279429899,0.298197279429869,0.000000000000030
-1.200000000000063,0.301194211912211,0.301194211912183,0.000000000000028
-1.190000000000063,0.304221264066722,0.304221264066685,0.000000000000037
-1.180000000000063,0.307278738601145,0.307278738601112,0.000000000000033
-1.170000000000063,0.310366941265495,0.310366941265465,0.000000000000030
-1.160000000000063,0.313486180882628,0.313486180882586,0.000000000000043
-1.150000000000063,0.316636769379062,0.316636769379033,0.000000000000029
-1.140000000000063,0.319819021816326,0.319819021816284,0.000000000000042
-1.130000000000063,0.323033256422266,0.323033256422233,0.000000000000034
-1.120000000000063,0.326279794623055,0.326279794623019,0.000000000000036
-1.110000000000063,0.329558961075212,0.329558961075168,0.000000000000044
-1.100000000000063,0.332871083698100,0.332871083698059,0.000000000000041
-1.090000000000063,0.336216493706754,0.336216493706712,0.000000000000042
-1.080000000000063,0.339595525644954,0.339595525644918,0.000000000000036
-1.070000000000063,0.343008517418722,0.343008517418685,0.000000000000037
-1.060000000000063,0.346455810330070,0.346455810330036,0.000000000000034
-1.050000000000063,0.349937749111161,0.349937749111133,0.000000000000028
-1.040000000000063,0.353454681958783,0.353454681958758,0.000000000000025
-1.030000000000063,0.357006960569154,0.357006960569125,0.000000000000030
-1.020000000000063,0.360594940173072,0.360594940173056,0.000000000000017
-1.010000000000063,0.364218979571525,0.364218979571500,0.000000000000024
-1.000000000000063,0.367879441171449,0.367879441171419,0.000000000000030
-0.990000000000063,0.371576691022041,0.371576691022022,0.000000000000019
-0.980000000000063,0.375311098851396,0.375311098851376,0.000000000000020
-0.970000000000063,0.379083038103395,0.379083038103375,0.000000000000020
-0.960000000000063,0.382892885975110,0.382892885975088,0.000000000000022
-0.950000000000063,0.386741023454494,0.386741023454477,0.000000000000017
-0.940000000000063,0.390627835358517,0.390627835358496,0.000000000000020
-0.930000000000063,0.394553710371605,0.394553710371576,0.000000000000029
-0.920000000000063,0.398519041084513,0.398519041084489,0.000000000000024
-0.910000000000063,0.402524224033633,0.402524224033611,0.000000000000022
-0.900000000000063,0.406569659740597,0.406569659740574,0.000000000000024
-0.890000000000063,0.410655752752343,0.410655752752320,0.000000000000024
-0.880000000000063,0.414782911681577,0.414782911681555,0.000000000000022
-0.870000000000063,0.418951549247640,0.418951549247613,0.000000000000027
-0.860000000000063,0.423162082317741,0.423162082317722,0.000000000000019
-0.850000000000063,0.427414931948724,0.427414931948700,0.000000000000024
-0.840000000000063,0.431710523429081,0.431710523429053,0.000000000000028
-0.830000000000063,0.436049286321530,0.436049286321508,0.000000000000022
-0.820000000000063,0.440431654505997,0.440431654505972,0.000000000000025
-0.810000000000063,0.444858066222940,0.444858066222913,0.000000000000027
-0.800000000000063,0.449328964117212,0.449328964117193,0.000000000000019
-0.790000000000063,0.453844795282358,0.453844795282327,0.000000000000030
