Angle (rad),        func_sin,        Original Sin,        Error
3.029999999999979,0.111361188686624,0.111361188686670,0.000000000000046
3.039999999999979,0.101417986316588,0.101417986316623,0.000000000000035
3.049999999999979,0.091464642232432,0.091464642232458,0.000000000000026
3.059999999999979,0.081502151760272,0.081502151760290,0.000000000000018
3.069999999999979,0.071531511140853,0.071531511140865,0.000000000000012
3.079999999999978,0.061553717429927,0.061553717429935,0.000000000000008
3.089999999999978,0.051569768398552,0.051569768398556,0.000000000000005
3.099999999999978,0.041580662433310,0.041580662433313,0.000000000000003
3.109999999999978,0.031587398436475,0.031587398436476,0.000000000000001
3.119999999999977,0.021590975726118,0.021590975726119,0.000000000000000
3.129999999999977,0.011592393936181,0.011592393936181,0.000000000000000
3.139999999999977,0.001592652916510,0.001592652916510,0.000000000000000
3.149999999999977,-0.008407247367126,-0.008407247367126,0.000000000000000
3.159999999999977,-0.018406306933030,-0.018406306933030,0.000000000000000
3.169999999999976,-0.028403525883580,-0.028403525883580,0.000000000000001
3.179999999999976,-0.038397904505210,-0.038397904505211,0.000000000000002
3.189999999999976,-0.048388443368387,-0.048388443368390,0.000000000000004
3.199999999999976,-0.058374143427549,-0.058374143427556,0.000000000000007
3.209999999999976,-0.068354006121013,-0.068354006121023,0.000000000000011
3.219999999999975,-0.078327033470825,-0.078327033470841,0.000000000000016
3.229999999999975,-0.088292228182560,-0.088292228182583,0.000000000000023
3.239999999999975,-0.098248593745052,-0.098248593745083,0.000000000000032
3.249999999999975,-0.108195134530041,-0.108195134530083,0.000000000000042
3.259999999999974,-0.118130855891737,-0.118130855891792,0.000000000000055
3.269999999999974,-0.128054764266284,-0.128054764266354,0.000000000000070
3.279999999999974,-0.137965867271113,-0.137965867271201,0.000000000000088
3.289999999999974,-0.147863173804184,-0.147863173804293,0.000000000000109
3.299999999999974,-0.157745694143090,-0.157745694143222,0.000000000000132
3.309999999999973,-0.167612440044033,-0.167612440044192,0.000000000000159
3.319999999999973,-0.177462424840645,-0.177462424840834,0.000000000000189
3.329999999999973,-0.187294663542654,-0.187294663542877,0.000000000000223
3.339999999999973,-0.197108172934383,-0.197108172934643,0.000000000000260
3.349999999999973,-0.206901971673071,-0.206901971673373,0.000000000000302
3.359999999999972,-0.216675080387005,-0.216675080387353,0.000000000000347
3.369999999999972,-0.226426521773459,-0.226426521773856,0.000000000000397
3.379999999999972,-0.236155320696418,-0.236155320696870,0.000000000000452
3.389999999999972,-0.245860504284098,-0.245860504284609,0.000000000000511
3.399999999999971,-0.255541102026228,-0.255541102026804,0.000000000000575
3.409999999999971,-0.265196145871101,-0.265196145871746,0.000000000000645
3.419999999999971,-0.274824670322377,-0.274824670323096,0.000000000000720
3.429999999999971,-0.284425712535634,-0.284425712536434,0.000000000000800
3.439999999999971,-0.293998312414653,-0.293998312415540,0.000000000000886
3.449999999999970,-0.303541512707422,-0.303541512708401,0.000000000000979
3.459999999999970,-0.313054359101865,-0.313054359102942,0.000000000001077
3.469999999999970,-0.322535900321268,-0.322535900322450,0.000000000001182
3.479999999999970,-0.331985188219412,-0.331985188220706,0.000000000001293
3.489999999999970,-0.341401277875381,-0.341401277876792,0.000000000001411
3.499999999999969,-0.350783227688054,-0.350783227689591,0.000000000001537
3.509999999999969,-0.360130099470270,-0.360130099471940,0.000000000001669
3.519999999999969,-0.369440958542639,-0.369440958544448,0.000000000001809
3.529999999999969,-0.378714873827012,-0.378714873828969,0.000000000001957
3.539999999999969,-0.387950917939589,-0.387950917941701,0.000000000002112
3.549999999999968,-0.397148167283655,-0.397148167285931,0.000000000002276
3.559999999999968,-0.406305702141940,-0.406305702144388,0.000000000002448
3.569999999999968,-0.415422606768589,-0.415422606771217,0.000000000002628
3.579999999999968,-0.424497969480736,-0.424497969483553,0.000000000002818
3.589999999999967,-0.433530882749672,-0.433530882752688,0.000000000003016
3.599999999999967,-0.442520443291599,-0.442520443294823,0.000000000003224
3.609999999999967,-0.451465752157952,-0.451465752161394,0.000000000003441
3.619999999999967,-0.460365914825300,-0.460365914828969,0.000000000003669
3.629999999999967,-0.469220041284791,-0.469220041288698,0.000000000003907
3.639999999999966,-0.478027246131157,-0.478027246135313,0.000000000004156
3.649999999999966,-0.486786648651254,-0.486786648655670,0.000000000004416
3.659999999999966,-0.495497372912128,-0.495497372916815,0.000000000004688
3.669999999999966,-0.504158547848610,-0.504158547853582,0.000000000004972
3.679999999999966,-0.512769307350425,-0.512769307355694,0.000000000005269
3.689999999999965,-0.521328790348798,-0.521328790354377,0.000000000005579
3.699999999999965,-0.529836140902559,-0.529836140908464,0.000000000005904
3.709999999999965,-0.538290508283743,-0.538290508289988,0.000000000006245
3.719999999999965,-0.546691047062656,-0.546691047069257,0.000000000006601
3.729999999999964,-0.555036917192418,-0.555036917199394,0.000000000006976
3.739999999999964,-0.563327284092970,-0.563327284100340,0.000000000007370
3.749999999999964,-0.571561318734529,-0.571561318742314,0.000000000007785
3.759999999999964,-0.579738197720491,-0.579738197728713,0.000000000008223
3.769999999999964,-0.587857103369767,-0.587857103378453,0.000000000008686
3.779999999999963,-0.595917223798558,-0.595917223807735,0.000000000009177
3.789999999999963,-0.603917753001533,-0.603917753011231,0.000000000009698
3.799999999999963,-0.611857890932435,-0.611857890942690,0.000000000010255
3.809999999999963,-0.619736843584084,-0.619736843594934,0.000000000010850
3.819999999999963,-0.627553823067777,-0.627553823079264,0.000000000011488
3.829999999999962,-0.635308047692072,-0.635308047704247,0.000000000012175
3.839999999999962,-0.642998742040963,-0.642998742053880,0.000000000012917
3.849999999999962,-0.650625137051417,-0.650625137065138,0.000000000013721
3.859999999999962,-0.658186470090279,-0.658186470104876,0.000000000014597
3.869999999999961,-0.665681985030538,-0.665681985046090,0.000000000015553
3.879999999999961,-0.673110932326933,-0.673110932343533,0.000000000016600
3.889999999999961,-0.680472569090914,-0.680472569108665,0.000000000017751
3.899999999999961,-0.687766159164925,-0.687766159183945,0.000000000019021
3.909999999999961,-0.694990973196019,-0.694990973216444,0.000000000020425
3.919999999999960,-0.702146288708794,-0.702146288730777,0.000000000021983
3.929999999999960,-0.709231390202655,-0.709231390201358,0.000000000001297
3.939999999999960,-0.716245569125271,-0.716245569123943,0.000000000001328
3.949999999999960,-0.723188124087848,-0.723188124086484,0.000000000001364
3.959999999999960,-0.730058360840675,-0.730058360839272,0.000000000001403
3.969999999999959,-0.736855592365799,-0.736855592364356,0.000000000001443
3.979999999999959,-0.743579138945732,-0.743579138944247,0.000000000001485
3.989999999999959,-0.750228328231418,-0.750228328229892,0.000000000001527
3.999999999999959,-0.756802495309470,-0.756802495307901,0.000000000001568
4.009999999999959,-0.763300982768656,-0.763300982767047,0.000000000001609
4.019999999999959,-0.769723140765646,-0.769723140763998,0.000000000001648
4.029999999999959,-0.776068327089992,-0.776068327088306,0.000000000001686
4.039999999999958,-0.782335907228348,-0.782335907226627,0.000000000001721
4.049999999999958,-0.788525254427924,-0.788525254426169,0.000000000001754
4.059999999999958,-0.794635749759157,-0.794635749757372,0.000000000001785
4.069999999999958,-0.800666782177606,-0.800666782175792,0.000000000001814
4.079999999999957,-0.806617748585055,-0.806617748583215,0.000000000001840
4.089999999999957,-0.812488053889822,-0.812488053887959,0.000000000001863
4.099999999999957,-0.818277111066269,-0.818277111064386,0.000000000001883
4.109999999999957,-0.823984341213502,-0.823984341211601,0.000000000001901
4.119999999999957,-0.829609173613262,-0.829609173611347,0.000000000001916
4.129999999999956,-0.835151045786998,-0.835151045785070,0.000000000001928
4.139999999999956,-0.840609403552108,-0.840609403550171,0.000000000001937
4.149999999999956,-0.845983701077367,-0.845983701075423,0.000000000001944
4.159999999999956,-0.851273400937500,-0.851273400935551,0.000000000001948
4.169999999999956,-0.856477974166928,-0.856477974164978,0.000000000001950
4.179999999999955,-0.861596900312667,-0.861596900310718,0.000000000001949
4.189999999999955,-0.866629667486367,-0.866629667484422,0.000000000001946
4.199999999999955,-0.871575772415506,-0.871575772413566,0.000000000001940
4.209999999999955,-0.876434720493712,-0.876434720491780,0.000000000001932
4.219999999999954,-0.881206025830226,-0.881206025828304,0.000000000001922
4.229999999999954,-0.885889211298491,-0.885889211296581,0.000000000001910
4.239999999999954,-0.890483808583863,-0.890483808581968,0.000000000001895
4.249999999999954,-0.894989358230442,-0.894989358228563,0.000000000001879
4.259999999999954,-0.899405409687018,-0.899405409685157,0.000000000001860
4.269999999999953,-0.903731521352126,-0.903731521350286,0.000000000001840
